tier,BZ_id,BZ_title,TMI_id,TMI_title,title_sim,doc_sim,shared
B,D1a4,The chat of two fires,A671.2.4,The Fires Of Hell,0.590,0.431,0
B,D1a4,The chat of two fires,A671.2.4.13,Four Fires In Hell,0.590,0.431,0
B,K47B,Dog turns into handsome man,D1872.1,Handsome Man Magically Made Ugly,0.589,0.396,1
B,M70A,Old woman is pierced through,R39.2,Abduction By Old Woman,0.589,0.424,1
B,I49,The running earthquake,F969.4,Extraordinary Earthquake,0.589,0.506,1
B,H7f2,Death becomes invisible,D1982.5,Boat Made Invisible,0.589,0.406,1
B,A2c2,The extra moons,A759.5,Formerly Seven Moons,0.589,0.498,1
B,J22E,Placenta person,T549.4.1,Child Born From Placenta,0.589,0.514,1
B,I103,The dog star,F961.2.5,Speaking Star,0.588,0.420,1
B,M134B,Wolf measured by tailor,P441,Tailor,0.588,0.377,1
B,K27z7,To get know what is the rose of the heart,D975.2,Magic Rose,0.588,0.373,1
B,K119e,A success story of a miller,P443,Miller,0.588,0.484,1
B,K19E,Wolverine under a tree,A2441.1.5,Cause Of Wolverine's Walk,0.588,0.361,1
B,I55A,Stars are lakes,A920.1.10,Lakes Made By Giant Or Devil,0.587,0.414,1
B,K104,A red swan,B752.1,Swan Song,0.587,0.369,1
B,A38C,The Sun’s cloak,D1317.19,Cloak Warns,0.587,0.368,1
B,M56A,Alligator’s secret,D194.1,Transformation: Man To Alligator,0.587,0.376,1
B,E9i4,Crane-wife,B623.1,Crane As Wooer,0.587,0.375,1
B,I35A,Old woman’s thunder,N825.3.2,Old Woman By Spring As Helper,0.587,0.365,1
B,M201,The oak and the mushroom,A2681.2,Origin Of Oak,0.587,0.385,1
B,M29X,The hyena is a failure,B435.6,Helpful Hyena,0.587,0.385,1
B,L109,The cannibal gourd,F841.1.12,Boat From Gourd,0.586,0.489,1
B,M198b2,"Grasshopper by name, the astrologer",A2064,Creation Of Grasshopper,0.586,0.367,1
B,K73a2,Baby substituted with a broom,D1209.8,Magic Broom,0.586,0.355,1
B,A2D,Suns of the other worlds,E480.2,Three Worlds Of Dead,0.586,0.516,1
B,K107E,The long pregnancy,T570,Pregnancy,0.586,0.407,1
B,E38A,Woman gives birth to many embryos,T554.11,Supernaturally Impregnated Woman Gives Birth To Dragon,0.586,0.405,1
B,I81a1,The crab and the serpent,A2171.2,Creation Of Crab,0.586,0.365,1
B,C6E,The diver is a crustacean,B48,Flying Crustacean,0.585,0.505,1
B,I88,Animal with many tails,F515.3,Men With Tails On Their Hands,0.585,0.462,1
B,E9F,Parrot-wife,B143.1.3,Warning Parrot,0.585,0.368,1
B,I41b2,Rainbow from the animal’s mouth,A2341.3,Why Animal's Mouth Is Closed,0.584,0.486,1
B,I46E,Rainbow sword,A288,Rainbow-Goddess,0.584,0.502,1
B,M29X,The hyena is a failure,A1834.3,Creation Of Hyena,0.584,0.383,1
B,M75,Valuables taken off the vultures,B242.2.11,King Of Vultures,0.584,0.396,1
B,E9L,Mouse-wife,E423.2.11,Revenant As Mouse,0.584,0.477,1
B,D1a4,The chat of two fires,D2158,Magic Control Of Fires,0.584,0.420,0
B,I92B,Treasure under the rainbow,T521.2,Conception From Rainbow,0.584,0.401,1
B,N21,The Dough-strong man,F626.1,Strong Man Flattens Hill (Lops Off Hilltop),0.584,0.480,1
B,B44E,Dispute of ancestors,B299.2,Animals Dispute,0.583,0.358,1
B,B4,The fished out earth,A955.8,Island Fished-Up By Demigod (Hero),0.583,0.370,1
B,F28a1,Jumping penis,F547.3,Extraordinary Penis,0.583,0.450,1
B,K25D,Prohibited bulb in the sky,E745.5.2,Soul As Bulb,0.583,0.373,1
B,F75,A siren and a tapir,B611.8,Tapir Paramour,0.582,0.409,1
B,K33A,Younger brother transformed into animal,E453,Ghost Transformed Into Animal,0.582,0.363,1
B,L17,Face on breast,F546,Remarkable Breast,0.582,0.381,1
B,M56C,To measure a snake,B765.16,Snake Has Stinger,0.582,0.381,1
B,I110B,Orion is mowers,A772,Origin Of Orion,0.582,0.430,1
B,C19,Acquisition of the sun,A1429.4,Acquisition Of Salt,0.582,0.356,1
B,A32B,The Moon toad,B211.7.2,Speaking Toad,0.582,0.398,1
B,D4I,Beaver obtains fire,A2411.1.4.2,Color Of Beaver,0.565,0.581,1
B,F78,Toothed anus,F547.3.3,Toothed Penis,0.581,0.470,1
B,I7A,The lightning- serpent,A285.0.1,Angel Of Lightning,0.581,0.513,1
B,A32C,A man and a dog in the Moon,D141,Transformation: Man To Dog,0.581,0.389,1
B,I50A,Torn off legs of the helpful animal,B341,Helpful Animal's Injunctions Disobeyed,0.581,0.473,1
B,I50A,Torn off legs of the helpful animal,B300,Helpful Animal,0.581,0.377,1
B,L65b4,Tooth as an axe,F513.1.1,Three Women Have But One Tooth Among Them,0.581,0.452,1
B,M70A,Old woman is pierced through,M301.2,Old Woman As Prophet,0.581,0.418,1
B,B116d,The “book” as a part of the stomach,F559.6,Extraordinary Stomach,0.581,0.523,1
B,I41,Rainbow serpent,E644,Reincarnation As Rainbow,0.581,0.357,1
B,K31,Wooden seal,F515.4,Boy With Seal Flippers,0.580,0.352,1
B,F40B,A man in a village of women,A1372.3,Why Women Are Roving,0.580,0.367,1
B,F40B,A man in a village of women,A1372.1,Why Women Are Prattlers,0.580,0.367,1
B,L93D,Helpful hedgehog,A2426.1.4,The Hedgehog's Cry,0.580,0.476,1
B,F97,The prohibited fruit: origin of sex,A1313.0.2,Origin Of Sex Differentiations,0.580,0.470,1
B,F97,The prohibited fruit: origin of sex,A1350,Origin Of Sex Functions,0.580,0.372,1
B,B116,The first book eaten up,F883.1,Extraordinary Book,0.580,0.358,1
B,E1a1,Becoming sodden under the rain (origin of cripples),A1131,Origin Of Rain,0.517,0.580,1
B,E9L,Mouse-wife,F405.7.1,"""Tell To Mill-Mouse That The Field-Mouse Is Dead",0.579,0.373,1
B,B94,Talking trees,F814.2,Talking Flowers,0.579,0.429,1
B,K33c8,Girl from the nut,F813.3.2,Gigantic Nut,0.579,0.384,1
B,M122,Advisers inside,D1312.1.1,Excrements As Advisers,0.579,0.525,1
B,K76F,Youth the calf,E521.4,Ghost Of Calf,0.579,0.389,1
B,K156,Will flowers wither undeer the pillow?,D1154.5,Magic Pillow,0.578,0.367,1
B,F1,First woman is a transformed man,D518,Woman Transformed For Nourishing An Animal,0.577,0.367,1
B,I48A,Falling down into the underworld,A300.1,Goddess Of Underworld,0.577,0.459,1
B,B33D,The old woman of winter,N825.3.2,Old Woman By Spring As Helper,0.577,0.351,1
B,H36gg,Death and the coyote,A724.1.0.1,Coyote Rides With Sun,0.577,0.411,1
B,L9G,A man with a blue beard,F527.3,Blue Man,0.577,0.552,1
B,M118B,Repository inside a cow,A1414.7.2,Rock As Repository Of Fire,0.577,0.477,1
B,I38A,The dog-husbands,J2301,Gullible Husbands,0.577,0.373,1
B,M5C,The hairy octopus,G308.9,Demon-Octopus,0.577,0.497,1
B,B106,The sky cock,E524.2,Ghost Of Cock,0.577,0.419,1
B,H46A,The dog and the spike,D1285,Magic Spike,0.576,0.430,1
B,A32B,The Moon toad,B284.2,Wedding Of Toad,0.576,0.403,1
B,J34,Frightened grandmother,S41,Cruel Grandmother,0.576,0.350,1
B,I129,Constellation of Heron,B463.2,Helpful Heron,0.576,0.468,1
B,I46C,Rainbow rope,G306,Rainbow As Ogre,0.576,0.498,1
B,D4C,Acquisition of summer,A1429.3,Acquisition Of Water,0.576,0.468,1
B,L78,Toad-jaguar,B15.4.1.3,Four-Eyed Jaguar,0.576,0.441,1
B,I81a1,The crab and the serpent,B102.8,Golden Crab,0.575,0.362,1
B,I46E,Rainbow sword,E644,Reincarnation As Rainbow,0.575,0.493,1
B,E40,Nostrils upside,F543.4,Remarkable Nostrils,0.575,0.530,1
B,B65,Intestines turn into creepers,A2682,Origin Of Creepers,0.575,0.416,1
B,M142,Animal blames its tail,D1029.2,Magic Tail Of Animal,0.575,0.569,1
B,F30A,Worm-baby,B491.4,Helpful Worm,0.575,0.385,1
B,A18,The Sun boat,A757,Moon-Boat,0.575,0.374,1
B,J62b1,The mistress of an island transforms men into animals,M244,Bargains Between Men And Animals,0.574,0.486,1
B,L73B,Drawing a line on the ground,D1272.1,Magic Line,0.574,0.410,1
B,M198b2,"Grasshopper by name, the astrologer",B285.3,Wedding Of Grasshopper,0.574,0.365,1
B,J61,As light as a feather,H78,Recognition By Feather,0.574,0.407,1
B,L28,The snake-eater,B765.16,Snake Has Stinger,0.574,0.360,1
B,C19,Acquisition of the sun,J706,Acquisition Of Wealth,0.574,0.357,1
B,I8F,One support of the world,F1011,Sunbeam As Support,0.574,0.381,1
B,H12C,Orpheus: to return the dead wife,F81.1,Orpheus,0.574,0.425,1
B,K176,A man in search of the woman,A1376,Why Man Excels Woman,0.574,0.435,0
B,K60a,How strong are these bonds?,K231.5.1,A Man Bonds His Loyalty,0.574,0.368,1
B,E9B,Elephant-wife,A2494.11,The Elephant's Enemies,0.573,0.352,1
B,M78E,Ear-boy,A1319.3,Why Ear-Wax Is Inside The Ear,0.573,0.442,1
B,K76G,Son the crab,B214.1.8,Singing Crab,0.573,0.372,1
B,L65b4,Tooth as an axe,A137.1.1,God With Axe,0.573,0.418,1
B,L9A,Sharp leg,F517.0.1,Person With One Leg,0.572,0.429,1
B,K27z7,To get know what is the rose of the heart,A1667.1,Why Europeans Know More Than Natives,0.572,0.358,1
B,C6E,The diver is a crustacean,B94,Mythical Crustacean,0.572,0.490,1
B,C33,Prometeus (the chained strong man),F626.1,Strong Man Flattens Hill (Lops Off Hilltop),0.572,0.445,1
B,I92B,Treasure under the rainbow,V1.5.6.1,Worship Of Rainbow,0.572,0.392,1
B,F9E,Mice in vagina,F547.5.3,Eye In Vagina,0.572,0.414,1
B,H46A,The dog and the spike,D1285.1,Spike Produced By Magic,0.571,0.368,1
B,F3,A man eats woman’s pregnancy medicine,C152.1,Tabu: Violence To Woman During Pregnancy,0.571,0.360,1
B,H12B,Ghosts feed on excrements,D1002,Magic Excrements,0.571,0.504,1
B,M90a6,Apples of immortality,D1346.4,Tree Of Immortality,0.570,0.466,1
B,B1B,Two female creators,A2.1,Three Creators,0.570,0.432,1
B,J62B,Transformed into animals disenchanted,D103,Assembly Or Group Transformed To Animals,0.570,0.423,1
B,I81a1,The crab and the serpent,B283.1,Wedding Of Crab,0.570,0.363,1
B,M29X,The hyena is a failure,E612.9,Reincarnation As Hyena,0.570,0.371,1
B,M78E,Ear-boy,T517.3,Conception Through Ear,0.570,0.385,1
B,K56a5a,Becomes young after being flayed,E171,Flayed Animal Resuscitated,0.570,0.366,1
B,I35B,The bronze sky,F841.2.5,Bronze Sail,0.570,0.444,1
B,K38f4,Fire-breathing monster,C51.1.3,Tabu: Breathing On Sacred Fire,0.569,0.373,1
B,I81a1,The crab and the serpent,E629.2,Reincarnation As Crab,0.569,0.352,1
B,K27zz2,"All queens are blind, one is half-blind",P20,Queens,0.569,0.384,1
B,B46A,Stolen star of the Pleiades,A773,Origin Of The Pleiades,0.569,0.423,1
B,I37D,Mushrooms are excrements,A2385,Excrements Of Animals,0.569,0.506,1
B,E9L,Mouse-wife,B214.1.9,Singing Mouse,0.568,0.472,1
B,L85B,Woman gives birth to disfigured child,T554.11,Supernaturally Impregnated Woman Gives Birth To Dragon,0.568,0.401,1
B,H7f2,Death becomes invisible,F831.1,Invisible Arrow,0.568,0.415,1
B,K56d1,Treasure in a pumpkin,N510,Where Treasure Is Found,0.568,0.409,1
B,L65b4,Tooth as an axe,A1446.2,Origin Of The Axe,0.568,0.409,1
B,J62B,Transformed into animals disenchanted,B318,Helpful Animals Transformed From Other Animals,0.567,0.357,1
B,B16A,Sea from the urine,A923.1,Ocean From Urine,0.567,0.496,1
B,M53B,Bag with songs,A1554,Origin Of Love-Songs,0.567,0.516,1
B,K29D,The drunk elephants,F769.3,City Of Elephants,0.567,0.362,1
B,M75,Valuables taken off the vultures,A2435.4.5.1,Carrion As Food Of Vultures,0.567,0.430,1
B,B46A,Stolen star of the Pleiades,D1314.13.1,Star Of Bethlehem,0.567,0.367,1
B,B95,Burned bottom parts,D576,Transformation By Being Burned,0.567,0.389,1
B,H28C,Mosquitoes return wives,A2034,Origin Of Mosquitoes,0.566,0.378,1
B,K85E,The sea horses,F402.1.14,Spirit And Horses,0.566,0.357,1
B,M29w1,The leopard is a failure,A2435.3.17,Food Of Leopard,0.566,0.369,1
B,F72,Imitated violence,D712,Disenchantment By Violence,0.566,0.391,1
B,C34,The deluge because of a wounded creature,A1010,Deluge,0.565,0.377,1
B,J62B,Transformed into animals disenchanted,F601.6,Extraordinary Companions Are Transformed Animals,0.565,0.367,1
B,K85E,The sea horses,A155.2,Horses Of The Gods,0.565,0.353,1
B,N28H,Horse has no horns,B15.3.4.1,Hare With Horns,0.565,0.374,1
B,K76F,Youth the calf,B411.3,Helpful Calf,0.565,0.381,1
B,E1D,Canoes of clay,A998,Origin Of Clay,0.565,0.440,1
B,I100C,The Pleiades and a cuckoo,A2435.4.1,Food Of Cuckoo,0.565,0.423,1
B,I20A,The sky giants,F531.6.8.6,Giants Have Children,0.565,0.358,1
B,B82,The white raven,B451.5,Helpful Raven,0.565,0.364,1
B,I136,The demonic wheel,A137.3,God With Wheel,0.565,0.436,1
B,I129,Constellation of Heron,A2411.2.5.2,Color Of Heron,0.565,0.458,1
B,M5D,The squirrel the creeping fish,A2426.1.2,Cry Of Squirrel,0.565,0.525,1
B,B51,Mosquito and thunder,X1286.1.3,Lie: Mosquito's Long Bill,0.565,0.358,1
B,C31c,The wise bat,B15.4.1.4,Eight-Eyed Bat,0.564,0.412,1
B,I95B,Orion is a shoulder-yoke,D1101.6,Magic Yoke,0.564,0.428,1
B,M39b1,Paddling in both directions,J2164.1,Rowers Pull In Opposite Directions,0.563,0.528,1
B,C22,The drought,A255,Star-Deity And Drought-Demon Fight,0.563,0.352,1
B,B45B,The bull of cold,F436,Spirit Of Cold,0.563,0.402,1
B,L124A,The cutting girdle,H116,Identification By Girdle,0.563,0.448,1
B,A32G,Holding a bush,D1610.2.2,Speaking Bush,0.563,0.400,1
B,M29D,Trickster-mink,A522.1.5,Mink As Culture Hero,0.562,0.363,1
B,L108b2,Ants make the voice thin,B246.1,King Of Ants,0.562,0.389,1
B,J61,As light as a feather,V1.10.3,Sacred Feather,0.562,0.399,1
B,B106,The sky cock,B469.5,Helpful Cock,0.562,0.409,1
B,M75D,Vulture’s knife,B291.1.8,Vulture As Messenger,0.562,0.436,1
B,I46E,Rainbow sword,T521.2,Conception From Rainbow,0.562,0.483,1
B,M29X,The hyena is a failure,A2494.3,The Hyena's Enemies,0.561,0.373,1
B,I20A,The sky giants,G371,Stone Giants,0.561,0.352,1
B,I129,Constellation of Heron,E613.9,Reincarnation As Heron,0.561,0.453,1
B,M90a6,Apples of immortality,F842.1.3,Bridge Of Apples,0.561,0.497,1
B,I41b2,Rainbow from the animal’s mouth,A2341,Origin And Nature Of Animal's Mouth,0.561,0.463,1
B,L9E,Copper nose,A1432.4,Acquisition Of Copper,0.561,0.364,1
B,L81a1,Red bead in the hearth,A1455.1,Origin Of The Domestic Hearth,0.560,0.413,1
B,H7f2,Death becomes invisible,D1655.1,Invisible Weapons,0.560,0.384,1
B,I55B,The sun deer,E612.5,Reincarnation As Deer,0.560,0.374,1
B,I55B,The sun deer,B611.5,Deer Paramour,0.560,0.378,1
B,M118B,Repository inside a cow,A1414.7.3,Cave As Repository Of Fire,0.560,0.466,1
B,G9,Restored forest,E782.1,Hands Restored,0.560,0.376,1
B,H7b2,The immortal Poverty,A473.0.1,Angel Of Poverty,0.559,0.459,1
B,N28C,Pillar of the sky,F774.2.1,Pillar Of Fire,0.559,0.404,1
B,I5A,Thunderous tapir,A1889.1,Creation Of Tapir,0.559,0.476,1
B,K38f6,The fire-creature,U113,Big Voice: Little Creature,0.559,0.425,1
B,M134,A tower of wolves,F772,Extraordinary Tower,0.559,0.372,1
B,F30A,Worm-baby,A13.4.2,Worm As Creator,0.559,0.374,1
B,F11,Biting penis,F547.3,Extraordinary Penis,0.559,0.367,1
B,B106,The sky cock,A2426.2.18,"Origin And Meaning Of Cock's Cry ""Cock-A-Doodle-Do""",0.558,0.376,1
B,H36ff,Death and the raven,B17.2.3,Hostile Raven,0.558,0.363,1
B,L39d,To pass an apple from hand to hand,D1641.6,Branch Leaps From Hand To Hand,0.558,0.357,1
B,F30A,Worm-baby,E618,Reincarnation As Worm,0.557,0.370,1
B,B106,The sky cock,A673.2,Cock Of Hell,0.557,0.409,1
B,K33c9,Girl from the apple,D1652.1.7.1,Inexhaustible Apple,0.557,0.398,1
B,A32G,Holding a bush,A419.1.1,Angel Of The Bush,0.557,0.399,1
B,M46E,The Sun as a toy,B182.1.0.1,Toy (Lap) Dogs,0.557,0.419,1
B,F9E,Mice in vagina,F547.5.5,Vagina As Bag,0.557,0.406,1
B,I122,The Pleiades are bees,F167.1.3.1,Bees In Otherworld,0.557,0.390,1
B,B107,The black oyster,K452.1,Dividing The Discovered Oyster,0.557,0.422,1
B,I95A,Orion is a balance,H226,Ordeal By Balance,0.557,0.394,1
B,M57B,Sweat of the Sun and tears of the Moon,A1319.8,Origin Of Sweat,0.557,0.460,1
B,I46C,Rainbow rope,A288,Rainbow-Goddess,0.556,0.471,1
B,B106,The sky cock,B623.5,Cock As Suitor,0.556,0.409,1
B,M121,Louse as a spy,B873.1,Giant Louse,0.556,0.493,1
B,L133,Limbs put aside,F231,Fairy's Limbs,0.556,0.413,1
B,H24A,A bag with stars,A751.9.2,Bag In The Moon,0.556,0.359,1
B,F19,Dangerous frog paramour,A2412.5.2.1,Why Frog Is Spotty All Over,0.555,0.486,1
B,M16A,Diving bird’s medicine,K1051.3,Diving To Become Strong,0.555,0.369,1
B,N4,Ribs with no intervals,E782.2,Substituted Ribs (Chariot Ribs),0.555,0.466,1
B,L78,Toad-jaguar,D112.6,Transformation: Man To Jaguar,0.555,0.423,1
B,L109,The cannibal gourd,G11.5,Water Cannibal,0.555,0.471,1
B,B61,The mole’s paw,B449.2,Helpful Mole,0.555,0.427,1
B,M90a6,Apples of immortality,D1346.3,Food Of Immortality,0.555,0.457,1
B,L41a1,The broken cauldron,F881.1.1,Gigantic Cauldron,0.554,0.438,1
B,H7b2,The immortal Poverty,B19.3.1,Immortal Horses,0.554,0.376,1
B,K25a3,The picked up feathers,D646,Transformation To Be Picked Up (Caught),0.554,0.350,1
B,M5C,The hairy octopus,D426.2,Transformation: Octopus To Stone,0.553,0.406,1
B,M163A,What cats feed on?,X1211,Lies About Cats,0.553,0.368,1
B,I99,The Pleiades are boys or men,A773,Origin Of The Pleiades,0.553,0.433,1
B,J36,Turtle as antagonist,B245.2,Turtle King,0.553,0.490,1
B,K80a3,One who picks up more berries is killed,A2687.3,Origin Of Berries,0.553,0.390,1
B,I82F,Venus is the Wolf star,D1314.13.1,Star Of Bethlehem,0.553,0.422,1
B,B61,The mole’s paw,A1893,Creation Of Mole,0.553,0.425,1
B,H45,The abused bread,L55.1,Abused Stepdaughter,0.553,0.358,1
B,D13E,Hunters laugh at killed animals,A189.12,Goddess Protects Animals From Hunters,0.513,0.553,1
B,B84,Fungi and excrescences (ogress transformed),G369.6,One-Breasted Ogress,0.552,0.372,1
B,L1c2,Hidden under the hearth,A1455.1,Origin Of The Domestic Hearth,0.552,0.381,1
B,L98,Dangerous owl,A2435.4.9,Food Of Owl,0.552,0.398,1
B,K76F,Youth the calf,B211.1.5.5,Speaking Calf,0.552,0.371,1
B,M114b1,"What is the fattest, sweetest, swiftest?",H633.4,What Is Sweetest? One's Own Interest,0.552,0.416,1
B,B102A,Clouds are cows,B19.6.1,Cows Of The Sun,0.551,0.426,1
B,B82,The white raven,B211.3.6,Speaking Raven,0.551,0.355,1
B,H15,Whisper and yawning,K2131.3,Woman Destroys Men's Friendship By Pretending To Whisper To One,0.551,0.405,1
B,K27ss,To win a race with an (old) woman,R39.2,Abduction By Old Woman,0.551,0.377,1
B,K33c9,Girl from the apple,D1346.6.2,Apple Of Immortality,0.551,0.397,1
B,K61B,To get know names,F0.1,Names For Otherworld,0.551,0.414,0
B,M89,Melted wax,D2144.5.2,Ice Melted By Magic,0.551,0.354,1
B,B52B,Some earth is concealed,A857,Steadying The Earth,0.551,0.359,1
B,K154,A skull with an inscription,F545.2.3,Man With Inscription On Forehead,0.551,0.389,1
B,B82,The white raven,A2411.2.1.5,Color Of Raven,0.550,0.476,1
B,G27,Plants from urine,A1012.2,Flood From Urine,0.550,0.402,1
B,I46E,Rainbow sword,V1.5.6.1,Worship Of Rainbow,0.550,0.472,1
B,K38e1,Forest of metal trees,F521.3,Men Of Metal,0.550,0.405,1
B,E1E,Son as a stalk,D977,Magic Stalk,0.550,0.434,1
B,E31a1,Three men construct a woman which becomes alive: to whom does she belong?,Z16.1,Four Brothers Construct A Woman,0.550,0.386,1
B,B42h2,Reddish star is the arrow,F831,Extraordinary Arrow,0.549,0.369,1
B,J22E,Placenta person,T588,Motifs Associated With The Placenta,0.549,0.515,1
B,H7f2,Death becomes invisible,D1982.3,Chariot Made Invisible,0.549,0.375,1
B,K136B,Rubies from a river,D915.4.1,Sabbatical River,0.549,0.363,1
B,K65B,Humans and spirits,F456,Mine Spirits,0.548,0.364,1
B,K65B,Humans and spirits,F497,Fire-Spirits,0.548,0.364,1
B,F54C,Recognized by imprints of finger-nails,D1252.1.2,Magic Nails,0.548,0.438,1
B,M84D,Conversation of trees,T42,Conversation Of Lovers,0.548,0.379,1
B,K56a2b,To bath lizards and bugs,B244.3,King Of Lizards,0.548,0.425,1
B,I46C,Rainbow rope,E644,Reincarnation As Rainbow,0.548,0.464,1
B,E39A,Female animal conceives from man’s urine,T512.2.1,Child Develops From Man's Urine,0.547,0.428,1
B,L14,Reared up serpent,F371,Human Being Reared In Fairyland,0.547,0.366,1
B,B82,The white raven,A13.2.1,Raven As Creator,0.547,0.352,1
B,H34E,The edible snow,A2686.4,Origin Of Edible Roots,0.547,0.433,1
B,N10,The transparent body,F809.7,Transparent Stone,0.547,0.410,1
B,I5A,Thunderous tapir,B611.8,Tapir Paramour,0.547,0.467,1
B,L130,One eye for three persons,T541.7,Birth From An Eye,0.524,0.547,1
B,J59A,Flight after the arrow,F831,Extraordinary Arrow,0.547,0.356,1
B,K27zy,Hero between two ogresses,G269.4.1,Curse By Other Angry Ogres Or Ogresses,0.547,0.432,1
B,H23,Fat horns,H1331.1.5,Quest For Fat Of Water Blackbirds,0.547,0.368,1
B,J60,Two-fold impregnation,T525.1,Impregnation By Star,0.547,0.368,1
B,K56a2b,To bath lizards and bugs,A446.1,God Of Lizards,0.547,0.423,1
B,I55B,The sun deer,E423.2.6,Revenant As Deer,0.547,0.365,1
B,M136,Sickle as an unknown beast,E772,Sickle With Life In It,0.547,0.386,1
B,I94,The Pleiades are openings,A773,Origin Of The Pleiades,0.547,0.546,1
B,L65a2,The shot off finger,F552.1.5,Milk From Finger,0.547,0.389,1
B,K76F,Youth the calf,E611.2.3,Reincarnation As Calf,0.546,0.365,1
B,B42h2,Reddish star is the arrow,E711.13,Soul In Arrow,0.546,0.368,1
B,K102a3,The tooth of death,F513.1.3,Person With Poisonous Tooth,0.546,0.431,1
B,M41,The eye-juggler,D29.2,Transformation Into Juggler,0.546,0.370,1
B,K65c2,Man and tiger among several sons,E695,Gradual Reincarnation -- Man To Tiger,0.546,0.370,1
B,J51A,Ladder made of bones,F848.4,Ladder Of Fire,0.546,0.461,1
B,K19B,Star-husband,D1314.13.1,Star Of Bethlehem,0.546,0.442,1
B,G23B,Alive being turns into nations,P710,Nations,0.546,0.378,1
B,B45B,The bull of cold,B871.1.1.2,Giant Bull,0.546,0.382,1
B,K19A,Star-wife,D1314.13.1,Star Of Bethlehem,0.545,0.426,1
B,K92C,"Wife is weaving, husband is selling",A1453.2,Origin Of Weaving,0.545,0.363,1
B,F14,Son of a man and a rock,F531.5.7.1.1,Mortal Son Of Man And Giantess,0.545,0.368,1
B,F30A,Worm-baby,A2332.6.4,Why Worm Is Blind,0.544,0.369,1
B,K37C,To recognize an object or an animal,A977.4,The Devil Turns Object Or Animal To Stone Which Is Still Seen,0.544,0.353,1
B,L130,One eye for three persons,F512.1.2,Three Women Have But One Eye Among Them,0.519,0.544,1
B,I100C,The Pleiades and a cuckoo,B469.8,Helpful Cuckoo,0.544,0.400,1
B,H34C,Flying rice,B49.3,Flying Fox,0.544,0.400,1
B,J59A,Flight after the arrow,E711.13,Soul In Arrow,0.544,0.355,1
B,H16,Rivers of tears,D1454.4,Treasure From Tears,0.544,0.391,1
B,B47,The Pleiades bring cold,A773,Origin Of The Pleiades,0.544,0.392,1
B,I37D,Mushrooms are excrements,D1454.5,Treasure From Excrements,0.544,0.477,1
B,I74A,Stars are fire-flies,A2545.1,Why Flies May Eat Anywhere,0.544,0.465,1
B,I15,No-mouth people,T541.4.1,Birth From Mouth,0.543,0.361,1
B,K27ss,To win a race with an (old) woman,M301.2,Old Woman As Prophet,0.543,0.371,1
B,K15A,Substituted weapon,D1610.9,Speaking Weapon,0.543,0.409,1
B,M33,Anus closed,F521.3.3.2,Person With Golden Anus,0.543,0.382,1
B,I88,Animal with many tails,F531.1.6.14,Giantess With A Tail (Many Tails),0.542,0.513,1
B,M201,The oak and the mushroom,A2761.1,Why Oak-Leaves Are Indented,0.542,0.368,1
B,M201,The oak and the mushroom,D1610.2.1,Speaking Oak,0.542,0.355,1
